tweet_id,created_at,customer_text,response_tweet_id,in_response_to_tweet_id,proposed_intent,historical_response,final_intent,review_status,escalation_gold,notes
2797192,Tue Nov 21 23:13:27 +0000 2017,@AmazonHelp no haven't been provided with an updated delivery date. For the carrier I just see AMZL US,2797194,2797191.0,other_unclear,@780485 I'd like to have a member of our team ensure this is investigated for you. Please send us the order details here: https://t.co/nvPNv1KyBY ^SB,delivery_problem,ASSISTANT_SEMANTIC_REVIEWED,no,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
132401,Fri Nov 24 08:36:38 +0000 2017,@AmazonHelp Should I cancel the order?,132403,132400.0,cancellation_request,"@145872 Hi Ryan, if you find a seller that can get it to you sooner than yes, I'd suggest canceling the current order. If you go through the checkout now without buying it, are you getting your estimated delivery date?^MA",cancellation_request,ASSISTANT_SEMANTIC_REVIEWED,no,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
160409,Fri Nov 24 19:02:02 +0000 2017,@AmazonHelp Have gotten many emails and have spoken to someone from Password Escalation team. None of their suggestions have worked.,160411,160408.0,account_or_login_problem,"@152953 That certainly isn't what we like to hear! When you talked to them previously, what information and options were suggested to you? ^HC",account_or_login_problem,ASSISTANT_SEMANTIC_REVIEWED,no,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
2960453,Wed Nov 29 20:47:36 +0000 2017,"@AmazonHelp Allegedly it's undeliverable and is being returned. I had the same issue with Amazon logistics in August, ended my prime membership due to it. Again my orders are not being delivered by your logistics company..",2960451,2960454.0,Amazon_Prime_problem,@817050 We'd like to look into this with you! Please reach out to us via phone or chat here: https://t.co/JzP7hlA23B and we'd be happy to take a closer look. ^MT,Amazon_Prime_problem,ASSISTANT_SEMANTIC_REVIEWED,no,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
124696,Fri Nov 24 02:05:39 +0000 2017,"@AmazonHelp Otra pregunta. Compré una Laptop también importada pero como después de 1 semana un pixel se ""murió"", puedo regresar esa laptop como 'defectuosa'? Aun no han pasado los 30 días de recibirla.",124694,124697.0,other_unclear,"@143930 Isley, puedes comunicarte con nuestros compañeros de Servicio al Cliente a través del siguiente enlace: https://t.co/2mkDD7wcdK? ^DS",return_request,ASSISTANT_SEMANTIC_REVIEWED,no,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
2965252,Wed Nov 29 22:28:47 +0000 2017,@AmazonHelp The picture included w delivery is not my door.  I walked up and down my block and the other surrounding blocks and did not find this door.  When is drone delivery going to be a reality?,,2965250.0,delivery_problem,,delivery_problem,ASSISTANT_SEMANTIC_REVIEWED,no,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
2913159,Tue Nov 28 22:52:32 +0000 2017,"@AmazonHelp Obviously I understand items are dispatched after I order and before they arrive...
I'm querying why I paid for expedited shipping which is no faster than standard and why it takes 7 days to dispatch if it's in stock 🤷🏻‍♂️",,2913158.0,order_status,,order_status,ASSISTANT_SEMANTIC_REVIEWED,no,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
1584476,Mon Nov 20 18:51:14 +0000 2017,"@AmazonHelp my money was never refunded, what’s going on?",1584479,1584475.0,refund_status,"@487565 Hello again, Fernando! I'm sorry to hear you've not noticed a refund for the $110 yet. Have you spoken w/ your bank to have them help confirm the charge &amp; refund both in hopes of finding the transaction due to them being so close to one another? ^TM",refund_status,ASSISTANT_SEMANTIC_REVIEWED,no,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
2383275,Tue Nov 14 07:04:48 +0000 2017,"@AmazonHelp Had purchased Amazon echo dot my prime services had to be restarted from 6th November but that never happened.
I have spoken with the customer service team twice, but they have not helped. Don't know how they function and I have no idea when will this be resolved!",2383277,2383274.0,Amazon_Prime_problem,@687019 Sorry about the delay with the activation of your Prime membership. Please share your details in this link here: https://t.co/GIJyeYqKE0 and I'll have this checked for you. ^KA,Amazon_Prime_problem,ASSISTANT_SEMANTIC_REVIEWED,no,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
2113573,Wed Nov 08 17:03:25 +0000 2017,"@AmazonHelp Ha, yeah, that page doesn't work.",2113575,2113572.0,product_problem,"@623190 Before clicking on the second link, did you make sure that you are signed in to your account first? ^TH",product_problem,ASSISTANT_SEMANTIC_REVIEWED,no,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
2454061,Mon Oct 30 10:43:32 +0000 2017,@AmazonHelp Still no answers to why orders don't come next day as advertised and paid for will cancel payment soon as crap service,,2454058.0,payment_or_billing_problem,,delivery_problem,ASSISTANT_SEMANTIC_REVIEWED,no,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
2170939,Thu Nov 09 13:07:47 +0000 2017,@AmazonHelp I am not upset. I am bringing awareness to Indians. How to save themselves from online Fraud #RealAmazonStories,,2170937.0,seller_or_marketplace_problem,,seller_or_marketplace_problem,ASSISTANT_SEMANTIC_REVIEWED,yes,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
2539039,Thu Nov 16 11:47:52 +0000 2017,"@AmazonHelp See i already contacted the costumer care through phone more dan 7-8times 
My concern is u said u have refunded my amt but it takes 5-7 days to reflect in my a/c i cant wait dat long 
I needed it today .If u can make it today reply or else dont post anything
Thank. U",2539040,2539038.0,refund_status,"@721762 I apologies for the inconvenience. However, the timeline for refund totally depends on the bank's policies. You can check the details here: https://t.co/fidJOZmOVW. ^MN",refund_status,ASSISTANT_SEMANTIC_REVIEWED,no,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
1053591,Mon Oct 23 14:51:59 +0000 2017,@AmazonHelp I am willing to bet that product never ever in it's history cost 300. Show me proof. I have a clear case of fraud here.,"1053592,1053593",1053564.0,seller_or_marketplace_problem,"@368940 Kindly refer to the previous links for further information on this. Appreciate your understanding. ^VN (2/2) || @368940 As mentioned earlier, our website represents the full retail price listed on the product shared by our sellers. ^VN (1/2)",seller_or_marketplace_problem,ASSISTANT_SEMANTIC_REVIEWED,yes,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
1566707,Sat Nov 04 15:15:09 +0000 2017,@AmazonHelp Thanks sir but no job available in Lucknow i search it when,1566705,1566708.0,product_information,@AmazonHelp Sir kindly any vacancies for job in Amazon kindly guide me I really want to work  in Lucknow,other_unclear,ASSISTANT_SEMANTIC_REVIEWED,yes,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
641706,Wed Nov 22 21:23:49 +0000 2017,@AmazonHelp I will have to wait till I get home,"641707,641708",641705.0,other_unclear,"@272297 Awesome, keep us updated! ^MH || @AmazonHelp I just tried from a desktop and it gave me an error message. https://t.co/BAmargdB3m",other_unclear,ASSISTANT_SEMANTIC_REVIEWED,yes,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
2960531,Fri Dec 01 03:05:34 +0000 2017,@AmazonHelp As requested I submitted a service request via email yesterday and I've yet to receive a response. It's been longer than the quoted 12 hours. I'm still unable to use my Amazon Prime login to purchase tickets to the early screening of Jumanji. Help would be appreciated.,,2960530.0,account_or_login_problem,,account_or_login_problem,ASSISTANT_SEMANTIC_REVIEWED,no,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
1163733,Sun Oct 15 19:35:32 +0000 2017,@AmazonHelp Not happy with amazon prime service for £79 a year and no book after 2 days,,1163731.0,Amazon_Prime_problem,,Amazon_Prime_problem,ASSISTANT_SEMANTIC_REVIEWED,no,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
2939299,Wed Nov 29 15:53:06 +0000 2017,@AmazonHelp si. pero toca joderme. no hay stock y los monitores ya no estan en oferta.,,2939298.0,product_information,,product_information,ASSISTANT_SEMANTIC_REVIEWED,no,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
1488793,Fri Nov 03 11:09:30 +0000 2017,"@AmazonHelp yes, I don't need your help anymore.I have cancelled and please refund immediately.",1488791,1488794.0,refund_status,"@465798 Apologies, please reply to the email correspondence, since we do not have access to your order details through Twitter. ^SI",refund_status,ASSISTANT_SEMANTIC_REVIEWED,no,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
1482871,Mon Oct 02 06:32:12 +0000 2017,@AmazonHelp Yes I got an email. Part of which is attached. https://t.co/ReqtF7N2Ik,1482870,1482872.0,other_unclear,@464330 Sorry for the inconvenience on the wait for the item. When you purchased the item were you provided a delivery date via email ?^CR,other_unclear,ASSISTANT_SEMANTIC_REVIEWED,yes,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
74772,Thu Nov 30 11:09:27 +0000 2017,"@AmazonHelp Deprioritized? How about ""neutralized."" I don't ever want you to use Amazon Logistics for me. It's a nightmare. I'm not paying Prime to have my packages delivered by my local pizza delivery guy. I wouldn't trust these people with breadsticks, let alone my Amazon purchases..",,74759.0,delivery_problem,,delivery_problem,ASSISTANT_SEMANTIC_REVIEWED,no,Semantically reviewed against the labeling guide; not independently hand-labelled by a human.
